Product_ID,Category,Sub_Category,Product_Name,Sales_Value,Quantity,Discount,Profit,Order_Code,Customer_ID
OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,175.00,5.00,0.00%,45.49,140480,HE-14800
FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",213.00,3.00,0.00%,57.49,140487,SR-20425
TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,112.00,4.00,0.00%,21.27,140494,CM-11815
OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,325.00,5.00,0.00%,38.99,140501,IM-15070
OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,115.00,4.00,20.00%,35.89,140508,PA-19060
OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.00,7.00,0.00%,106.78,140515,GZ-14545
OFF-AR-10001545,Office Supplies,Art,Newell 326,7.00,4.00,0.00%,2.04,140536,TA-21385
OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,192.00,6.00,0.00%,19.19,140543,Co-12640
TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,560.00,7.00,0.00%,167.98,140557,TN-21040
OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",34.00,8.00,0.00%,13.23,140564,TC-21475
OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,320.00,14.00,0.00%,147.09,140571,SJ-20125
FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",120.00,1.00,15.00%,-12.69,140585,RA-19915
OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.00,5.00,0.00%,25.00,140613,KN-16705
OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,218.00,3.00,20.00%,-54.59,140627,DK-12985
OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,16.00,2.00,20.00%,5.09,140634,HL-15040
OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,38.00,5.00,70.00%,-26.73,140641,EP-13915
OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,734.00,7.00,0.00%,352.30,140662,TS-21205
OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,95.00,5.00,0.00%,45.53,140676,BF-11080
FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,160.00,10.00,20.00%,45.95,140718,FA-14230
TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,576.00,9.00,20.00%,57.59,140732,MA-17560
FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",182.00,1.00,30.00%,-15.58,140746,RC-19825
OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",44.00,5.00,20.00%,15.92,140760,DO-13435
OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,108.00,3.00,0.00%,26.99,140774,BE-11455
TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,40.00,3.00,20.00%,7.47,140781,AB-10105
TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,469.00,6.00,0.00%,206.32,140795,BD-11500
TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,48.00,3.00,20.00%,8.40,140802,KN-16390
OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,57.00,5.00,0.00%,14.68,140809,CK-12760
TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,448.00,7.00,20.00%,89.59,140816,TC-21295
OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",72.00,2.00,0.00%,32.35,140830,PS-18970
TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.00,8.00,0.00%,10.31,140844,AR-10405
OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,39.00,6.00,0.00%,18.66,140851,ND-18460
FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1229.00,5.00,30.00%,0.00,140858,CA-12775
TEC-PH-10000441,Technology,Phones,VTech DS6151,504.00,5.00,20.00%,50.40,140872,NR-18550
OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,69.00,6.00,20.00%,11.25,140886,KW-16570
OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,325.00,5.00,0.00%,38.99,140907,BP-11185
FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,798.00,4.00,30.00%,-57.00,140914,BH-11710
TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,150.00,3.00,0.00%,50.99,140921,AA-10375
FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,383.00,4.00,45.00%,-167.32,140928,NB-18655
FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",342.00,2.00,0.00%,54.71,140935,AB-10015
TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,120.00,6.00,0.00%,31.12,140949,DB-13405
FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.00,5.00,15.00%,-30.25,140963,MT-18070
TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,92.00,1.00,50.00%,-1.83,140977,JL-15175
OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,991.00,6.00,0.00%,257.71,140984,CC-12685
OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,63.00,3.00,0.00%,30.21,141005,CS-12355
FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.00,4.00,0.00%,92.39,141012,TG-21640
FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.00,1.00,20.00%,29.77,141019,LH-17155
TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,632.00,4.00,0.00%,303.34,141040,TB-21250
OFF-LA-10001474,Office Supplies,Labels,Avery 477,122.00,4.00,0.00%,56.18,141082,FM-14380
TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,90.00,5.00,0.00%,43.18,141103,JF-15355
OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,41.00,2.00,0.00%,11.35,141110,LS-17200
FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,218.00,6.00,70.00%,-384.72,141117,JK-16090
TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,112.00,7.00,0.00%,43.60,141138,GH-14425
TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,87.00,3.00,20.00%,10.90,141145,DB-13405
OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",34.00,1.00,20.00%,12.58,141152,RF-19345
OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.00,5.00,0.00%,16.79,141173,JC-16105
OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,8.00,4.00,70.00%,-5.18,141180,DP-13000
FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.00,3.00,15.00%,15.70,141201,DB-12910
FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,798.00,4.00,30.00%,-57.00,141215,KL-16555
FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.00,9.00,32.00%,-437.54,141243,AH-10465
FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,199.00,4.00,30.00%,-8.54,141250,PM-18940
FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",586.00,3.00,20.00%,73.19,141257,CS-11950
OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.00,2.00,20.00%,-34.76,141264,CT-11995
OFF-AR-10003056,Office Supplies,Art,Newell 341,21.00,5.00,0.00%,6.21,141278,RM-19375
OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.00,2.00,0.00%,7.49,141299,RB-19795
OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1737.00,6.00,0.00%,503.78,141313,AJ-10780
FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,336.00,2.00,20.00%,25.18,141327,LR-16915
OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,15.00,2.00,20.00%,2.37,141355,BF-11005
FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,162.00,2.00,20.00%,-8.08,141397,RC-19825
OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,385.00,2.00,20.00%,-81.73,141425,AR-10825
TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1880.00,4.00,0.00%,545.19,141439,TT-21460
TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,18.00,1.00,0.00%,3.24,141446,CL-12700
OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,4.00,3.00,80.00%,-5.82,141453,DB-13270
OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.00,3.00,0.00%,16.59,141481,ZD-21925
OFF-AR-10002067,Office Supplies,Art,Newell 334,99.00,5.00,0.00%,25.79,141509,SC-20575
OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.00,3.00,20.00%,11.56,141523,MH-17440
FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,787.00,4.00,30.00%,-258.50,141544,PO-18850
OFF-PA-10001569,Office Supplies,Paper,Xerox 232,7.00,1.00,0.00%,3.11,141551,BP-11230
TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,777.00,5.00,40.00%,-181.27,141558,MH-17290
OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1370.00,6.00,70.00%,-913.18,141565,BG-11035
FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.00,8.00,0.00%,101.45,141572,LO-17170
OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",18.00,5.00,20.00%,6.58,141586,NK-18490
FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",274.00,2.00,20.00%,10.26,141593,DB-12970
FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.00,1.00,0.00%,4.33,141607,WB-21850
OFF-PA-10002787,Office Supplies,Paper,Xerox 227,21.00,4.00,20.00%,7.26,141614,NS-18640
OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,795.00,6.00,20.00%,59.66,141649,DM-12955
OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,8.00,5.00,20.00%,1.68,141663,DP-13105
TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,2400.00,5.00,20.00%,569.99,141677,HK-14890
OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",25.00,4.00,0.00%,11.23,141684,MM-18055
OFF-PA-10001826,Office Supplies,Paper,Xerox 207,21.00,4.00,20.00%,7.26,141698,SD-20485
FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,517.00,5.00,30.00%,-81.31,141705,PO-18850
TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,240.00,5.00,20.00%,83.99,141719,EG-13900
OFF-PA-10000418,Office Supplies,Paper,Xerox 189,105.00,1.00,0.00%,50.33,141726,CC-12145
FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1459.00,5.00,0.00%,423.01,141733,RW-19540
FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,205.00,2.00,10.00%,13.68,141740,JF-15490
OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.00,1.00,0.00%,4.18,141747,SC-20230
OFF-LA-10004093,Office Supplies,Labels,Avery 486,12.00,2.00,20.00%,3.95,141754,EM-14200
FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,15.00,3.00,0.00%,4.86,141768,NP-18685
OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,269.00,4.00,20.00%,90.64,141782,BE-11410
OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1794.00,2.00,0.00%,843.17,141789,AC-10450
TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1215.00,3.00,0.00%,352.31,141796,JG-15160
TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,345.00,2.00,20.00%,38.78,141810,BB-10990
OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",20.00,3.00,20.00%,4.88,141817,MB-18085
TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,29.00,2.00,20.00%,2.88,141838,DK-12835
FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.00,8.00,0.00%,20.73,141852,JE-15745
FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",314.00,3.00,20.00%,-15.72,141873,HG-14845
FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.00,3.00,20.00%,9.83,141880,TC-21475
FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,55.00,14.00,20.00%,8.94,141887,MP-17470
OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),6.00,1.00,0.00%,2.69,141901,GM-14500
OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,488.00,2.00,20.00%,152.50,141929,RA-19285
OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,19.00,3.00,20.00%,6.46,141936,PN-18775
OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.00,2.00,0.00%,11.58,141943,DK-12985
OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",100.00,2.00,20.00%,8.71,141957,JG-15310
OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,154.00,2.00,20.00%,-32.64,141992,FO-14305
FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.00,3.00,0.00%,12.00,142020,TC-21535
FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,370.00,3.00,20.00%,-13.87,142027,JK-15370
TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,656.00,5.00,0.00%,275.48,142034,KB-16240
OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,8.00,5.00,20.00%,2.63,142041,EM-13810
TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,197.00,6.00,20.00%,56.57,142048,JE-15745
OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,38.00,2.00,0.00%,18.21,142055,AB-10255
FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1782.00,7.00,40.00%,-653.28,142090,SC-20380
OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,233.00,7.00,0.00%,116.48,142097,QJ-19255
OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,39.00,6.00,0.00%,19.41,142125,JB-15400
OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",21.00,4.00,20.00%,6.81,142139,SD-20485
OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,90.00,2.00,20.00%,32.47,142174,DP-13000
OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1472.00,5.00,20.00%,459.99,142188,JF-15415
TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,717.00,9.00,20.00%,152.39,142202,JR-16210
FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,342.00,8.00,30.00%,-73.18,142237,CK-12595
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,32.00,6.00,20.00%,11.22,142251,FO-14305
TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,90.00,3.00,0.00%,37.79,142293,SC-20380
OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.00,11.00,0.00%,58.03,142314,SF-20200
OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50.00,6.00,0.00%,25.02,142328,TC-21535
FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1653.00,3.00,0.00%,231.41,142335,MP-17965
FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.00,5.00,15.00%,210.74,142342,AJ-10795
TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,250.00,5.00,0.00%,107.48,142370,TP-21130
OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,86.00,7.00,0.00%,40.40,142377,MS-17980
FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,200.00,10.00,0.00%,71.93,142391,PB-19150
FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,638.00,7.00,20.00%,-31.91,142398,BP-11290
TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,390.00,3.00,0.00%,132.59,142405,SE-20110
OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",98.00,3.00,20.00%,34.42,142419,SC-20380
OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,118.00,3.00,20.00%,44.05,142433,ES-14020
FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,104.00,7.00,0.00%,28.14,142454,RE-19450
FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",205.00,1.00,32.00%,-6.02,142461,KT-16480
OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.00,6.00,20.00%,206.62,142475,BS-11380
OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,22.00,5.00,80.00%,-32.99,142489,TC-21295
OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,132.00,1.00,20.00%,9.91,142510,NP-18700
TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,280.00,5.00,0.00%,67.19,142524,MB-18085
OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1083.00,8.00,0.00%,10.82,142545,JD-15895
FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",802.00,5.00,50.00%,-448.90,142573,ML-17410
FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",410.00,3.00,40.00%,-122.88,142587,TB-21520
OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,902.00,3.00,0.00%,297.64,142594,EJ-14155
OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.00,7.00,0.00%,9.47,142601,DE-13255
TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,28.00,2.00,0.00%,3.90,142615,BM-11575
FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,614.00,8.00,20.00%,-23.04,142622,JK-15625
FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.00,4.00,20.00%,26.87,142636,KC-16675
OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",153.00,5.00,0.00%,70.22,142643,DL-13495
OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,12.00,5.00,70.00%,-7.68,142671,DR-12940
OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.00,7.00,0.00%,16.70,142685,MG-17695
OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,4.00,1.00,20.00%,1.12,142692,AG-10495
FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",52.00,2.00,0.00%,12.99,142727,HG-14845
FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,128.00,2.00,10.00%,2.84,142734,DM-13345
TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,620.00,5.00,0.00%,111.59,142755,CS-12355
FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.00,3.00,0.00%,16.30,142762,LD-17005
TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,200.00,2.00,0.00%,75.99,142769,RP-19390
OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,7.00,1.00,0.00%,3.49,142776,RS-19870
TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,88.00,5.00,20.00%,32.93,142811,JL-15850
FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.00,6.00,40.00%,-227.49,142839,TS-21610
OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,14.00,6.00,80.00%,-22.04,142867,PO-19180
FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,71.00,1.00,0.00%,20.58,142888,BP-11230
FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",364.00,5.00,20.00%,0.00,142895,BP-11290
FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,467.00,2.00,20.00%,52.51,142902,BP-11185
FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",183.00,2.00,50.00%,-135.09,142909,AG-10330
OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,336.00,4.00,20.00%,117.43,142930,EB-14170
OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.00,2.00,20.00%,4.50,142937,SF-20065
TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,1120.00,2.00,20.00%,377.99,142944,JL-15850
TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",24.00,3.00,20.00%,4.99,142951,JG-15115
FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.00,4.00,20.00%,41.79,142958,RW-19630
OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.00,3.00,70.00%,-21.89,142965,SW-20245
