Order_ID,Order_Date,Ship_Date,Ship_Mode,Year_Order,Customer_ID
127502,12/10/2020,12/14/2020,Standard Class,2020,MT-17815
127488,9/22/2019,9/24/2019,Second Class,2019,MS-17365
127481,12/12/2020,12/15/2020,Second Class,2020,JD-15895
127474,2/3/2022,2/7/2022,Second Class,2022,RD-19810
127453,12/19/2020,12/20/2020,First Class,2020,JK-15370
127446,11/25/2019,11/30/2019,Standard Class,2019,MC-17590
127432,1/22/2022,1/27/2022,Standard Class,2022,AD-10180
127425,8/26/2021,8/31/2021,Standard Class,2021,DR-12880
127418,6/13/2020,6/14/2020,First Class,2020,JJ-15445
127397,2/24/2022,2/28/2022,Standard Class,2022,ES-14080
127383,12/31/2019,1/5/2020,Standard Class,2019,CM-11815
127369,6/6/2021,6/7/2021,First Class,2021,DB-13060
127341,1/29/2022,2/2/2022,Standard Class,2022,CK-12595
127334,12/15/2021,12/21/2021,Standard Class,2021,MP-18175
127327,2/3/2020,2/7/2020,Standard Class,2020,PW-19030
127306,1/14/2022,1/18/2022,Standard Class,2022,BH-11710
127299,9/19/2019,9/24/2019,Standard Class,2019,JL-15835
127292,1/19/2022,1/23/2022,Standard Class,2022,RM-19375
127264,4/3/2022,4/5/2022,First Class,2022,SA-20830
127250,11/3/2021,11/7/2021,Standard Class,2021,SF-20200
127243,11/28/2021,12/4/2021,Standard Class,2021,DS-13180
127236,3/29/2021,4/2/2021,Standard Class,2021,TB-21595
127208,6/12/2021,6/15/2021,First Class,2021,SC-20770
127194,12/10/2021,12/16/2021,Standard Class,2021,BW-11110
127187,12/4/2019,12/8/2019,Standard Class,2019,CP-12085
127173,9/26/2020,10/3/2020,Standard Class,2020,GM-14500
127166,5/21/2019,5/23/2019,Second Class,2019,KH-16360
127159,5/12/2019,5/15/2019,First Class,2019,HL-15040
127138,3/12/2021,3/15/2021,Second Class,2021,DK-13225
127131,11/24/2019,11/30/2019,Standard Class,2019,HR-14830
127117,4/14/2022,4/19/2022,Standard Class,2022,HM-14860
127110,6/25/2020,7/1/2020,Standard Class,2020,CH-12070
127040,12/6/2020,12/10/2020,Standard Class,2020,SG-20605
127026,1/21/2022,1/27/2022,Standard Class,2022,MH-18115
127019,12/21/2020,12/25/2020,Standard Class,2020,ER-13855
127012,8/11/2019,8/15/2019,Standard Class,2019,GM-14680
126977,9/17/2020,9/23/2020,Standard Class,2020,PF-19120
126970,9/20/2020,9/24/2020,Standard Class,2020,TP-21130
126963,6/15/2019,6/15/2019,Same Day,2019,PS-18760
126935,5/19/2021,5/24/2021,Standard Class,2021,BT-11395
126914,6/15/2022,6/19/2022,Standard Class,2022,JE-15715
126907,11/1/2019,11/8/2019,Standard Class,2019,SM-20950
126893,11/26/2021,12/1/2021,Standard Class,2021,CT-11995
126858,11/19/2021,11/23/2021,Standard Class,2021,JM-15265
126844,10/8/2021,10/14/2021,Standard Class,2021,BW-11110
126809,4/9/2021,4/13/2021,Standard Class,2021,EB-13750
126802,12/29/2019,1/5/2020,Standard Class,2019,ZC-21910
126795,6/13/2021,6/16/2021,Second Class,2021,GT-14710
126788,6/5/2022,6/6/2022,First Class,2022,AB-10105
126774,4/15/2022,4/17/2022,First Class,2022,SH-20395
126760,7/26/2019,8/2/2019,Standard Class,2019,KM-16720
126753,8/16/2020,8/20/2020,Standard Class,2020,SP-20860
126739,11/1/2020,11/3/2020,Second Class,2020,JH-16180
126732,9/2/2021,9/6/2021,Standard Class,2021,LR-16915
126725,11/17/2020,11/21/2020,Standard Class,2020,BS-11665
126718,4/29/2022,5/4/2022,Standard Class,2022,KT-16480
126697,9/21/2020,9/24/2020,First Class,2020,SV-20815
126683,9/29/2019,10/1/2019,Second Class,2019,PP-18955
126669,11/7/2020,11/13/2020,Standard Class,2020,DO-13645
126634,3/30/2022,4/1/2022,Second Class,2022,AB-10165
126627,10/10/2021,10/12/2021,First Class,2021,WB-21850
126613,7/10/2021,7/16/2021,Standard Class,2021,AA-10375
126571,10/11/2019,10/15/2019,Standard Class,2019,JF-15565
126557,7/12/2020,7/17/2020,Second Class,2020,RL-19615
126550,3/29/2022,4/2/2022,Second Class,2022,RD-19720
126543,1/9/2021,1/13/2021,Second Class,2021,MF-17665
126529,1/11/2021,1/13/2021,Second Class,2021,DE-13255
126522,9/1/2019,9/5/2019,Second Class,2019,LT-16765
126480,9/20/2019,9/24/2019,Standard Class,2019,HG-14965
126466,11/9/2020,11/13/2020,Standard Class,2020,JO-15550
126452,8/21/2021,8/28/2021,Standard Class,2021,SC-20230
126445,8/27/2020,8/31/2020,Standard Class,2020,RA-19945
126431,7/1/2021,7/1/2021,Same Day,2021,SU-20665
126403,9/9/2019,9/12/2019,Second Class,2019,RR-19525
126382,6/3/2022,6/7/2022,Standard Class,2022,HK-14890
126361,8/4/2019,8/9/2019,Second Class,2019,VD-21670
126354,2/3/2022,2/8/2022,Standard Class,2022,SC-20380
126347,12/14/2020,12/19/2020,Second Class,2020,AJ-10945
126340,11/8/2019,11/14/2019,Standard Class,2019,EB-13870
126333,12/23/2019,12/28/2019,Standard Class,2019,ME-18010
126284,9/20/2021,9/24/2021,Standard Class,2021,EN-13780
126277,9/13/2019,9/18/2019,Second Class,2019,LH-16900
126270,4/23/2021,4/27/2021,Standard Class,2021,AF-10870
126235,10/15/2020,10/15/2020,Same Day,2020,GA-14725
126214,12/21/2020,12/24/2020,Second Class,2020,JS-15880
126200,8/25/2019,8/29/2019,Standard Class,2019,JE-15715
126193,9/7/2019,9/14/2019,Standard Class,2019,SS-20410
126186,9/11/2020,9/12/2020,First Class,2020,GB-14530
126165,5/5/2021,5/7/2021,Second Class,2021,AH-10465
126158,7/25/2021,7/31/2021,Standard Class,2021,SC-20095
126137,10/3/2020,10/8/2020,Standard Class,2020,BS-11755
126102,9/10/2021,9/12/2021,Second Class,2021,DV-13465
126081,6/29/2022,7/4/2022,Standard Class,2022,FC-14335
126060,4/14/2022,4/18/2022,Standard Class,2022,DW-13585
126032,6/23/2019,6/28/2019,Standard Class,2019,BS-11665
126004,12/4/2021,12/5/2021,First Class,2021,BM-11140
125997,9/20/2019,9/23/2019,First Class,2019,MW-18220
125976,9/27/2020,10/2/2020,Standard Class,2020,JK-15205
125969,11/6/2021,11/10/2021,Second Class,2021,LS-16975
125934,9/11/2020,9/18/2020,Standard Class,2020,SN-20560
125920,5/21/2021,5/28/2021,Standard Class,2021,SH-19975
125913,1/16/2022,1/16/2022,Same Day,2022,JO-15145
125878,2/25/2022,3/2/2022,Standard Class,2022,MH-18025
125850,1/22/2021,1/28/2021,Standard Class,2021,FP-14320
125843,8/13/2021,8/16/2021,First Class,2021,RF-19840
125829,11/4/2019,11/11/2019,Standard Class,2019,WB-21850
125815,10/28/2021,11/1/2021,Second Class,2021,DL-13330
125794,9/29/2021,10/3/2021,Standard Class,2021,ML-17410
125759,2/8/2019,2/9/2019,First Class,2019,NM-18445
125745,6/30/2022,7/4/2022,Standard Class,2022,DV-13045
125738,10/15/2021,10/21/2021,Standard Class,2021,PB-18805
125731,9/10/2019,9/16/2019,Standard Class,2019,CL-12565
125724,9/22/2021,9/27/2021,Standard Class,2021,SM-20950
125710,10/8/2020,10/13/2020,Standard Class,2020,BT-11680
125696,10/2/2020,10/6/2020,Standard Class,2020,NP-18685
125682,11/22/2019,11/25/2019,First Class,2019,RB-19645
125661,11/24/2021,11/26/2021,First Class,2021,CA-12055
125612,8/3/2019,8/8/2019,Standard Class,2019,BK-11260
125563,4/11/2020,4/17/2020,Standard Class,2020,PR-18880
125556,11/14/2019,11/16/2019,Second Class,2019,ML-17410
125542,12/5/2019,12/7/2019,First Class,2019,NB-18655
125521,3/14/2019,3/19/2019,Standard Class,2019,CK-12325
125514,9/21/2019,9/22/2019,First Class,2019,BM-11650
125472,5/30/2022,5/31/2022,First Class,2022,BD-11725
125423,12/13/2020,12/15/2020,Second Class,2020,MC-17575
125416,11/2/2020,11/2/2020,Same Day,2020,KC-16540
125402,9/25/2021,10/1/2021,Standard Class,2021,DL-12865
125395,6/26/2020,6/29/2020,Second Class,2020,LA-16780
125381,4/25/2022,4/27/2022,Second Class,2022,SG-20605
125374,3/23/2020,3/29/2020,Standard Class,2020,JD-16060
125318,6/6/2021,6/13/2021,Standard Class,2021,RC-19825
125269,4/24/2022,4/30/2022,Standard Class,2022,AF-10870
125234,11/27/2020,12/1/2020,Standard Class,2020,SN-20710
125220,10/14/2021,10/19/2021,Standard Class,2021,BE-11410
125206,1/3/2021,1/5/2021,First Class,2021,LR-16915
125185,3/5/2020,3/7/2020,Second Class,2020,AH-10195
125178,10/3/2020,10/9/2020,Standard Class,2020,MZ-17515
125171,9/3/2019,9/3/2019,Same Day,2019,AG-10390
125164,11/10/2021,11/14/2021,Standard Class,2021,SH-19975
125150,5/16/2019,5/23/2019,Standard Class,2019,PW-19030
125136,9/28/2019,10/3/2019,Standard Class,2019,KD-16495
125115,4/10/2022,4/10/2022,Same Day,2022,RD-19930
125101,3/6/2022,3/10/2022,Second Class,2022,SH-19975
125094,11/5/2021,11/9/2021,Standard Class,2021,NP-18700
125087,4/18/2021,4/23/2021,Standard Class,2021,TH-21115
125080,10/21/2021,10/26/2021,Standard Class,2021,VW-21775
125066,12/14/2020,12/18/2020,Standard Class,2020,KD-16495
125017,2/6/2021,2/11/2021,Standard Class,2021,KB-16240
124975,6/22/2020,6/25/2020,First Class,2020,MG-17875
124940,2/21/2022,2/26/2022,Standard Class,2022,DK-13090
124933,12/26/2020,12/30/2020,Second Class,2020,DF-13135
124919,5/31/2020,6/2/2020,First Class,2020,SP-20650
124891,7/31/2020,7/31/2020,Same Day,2020,RH-19495
124856,9/29/2019,10/3/2019,Second Class,2019,LD-17005
124821,6/25/2022,6/29/2022,Second Class,2022,AM-10705
124814,4/10/2021,4/16/2021,Standard Class,2021,FM-14215
124807,7/12/2019,7/15/2019,Second Class,2019,ME-17725
124800,9/26/2020,9/30/2020,Standard Class,2020,RW-19540
124793,3/14/2021,3/16/2021,First Class,2021,MM-18280
124772,12/5/2021,12/6/2021,First Class,2021,JG-15160
124744,6/21/2022,6/25/2022,Standard Class,2022,EH-14125
124737,8/23/2019,8/27/2019,Standard Class,2019,AP-10915
124730,11/26/2019,11/26/2019,Same Day,2019,LS-17245
124723,8/5/2019,8/12/2019,Standard Class,2019,GZ-14470
124716,3/27/2022,3/31/2022,Standard Class,2022,BD-11560
124709,7/27/2019,7/29/2019,Second Class,2019,GW-14605
124702,11/18/2019,11/25/2019,Standard Class,2019,MH-17785
124688,8/27/2019,8/29/2019,First Class,2019,CC-12610
124681,7/18/2021,7/23/2021,Second Class,2021,SV-20935
124667,11/11/2021,11/16/2021,Standard Class,2021,BD-11770
124653,12/24/2020,12/26/2020,First Class,2020,DB-13120
124646,6/22/2019,6/24/2019,First Class,2019,DV-13465
124625,11/3/2019,11/7/2019,Standard Class,2019,SP-20650
124618,5/2/2019,5/4/2019,Second Class,2019,CS-11860
124597,4/30/2022,5/5/2022,Standard Class,2022,AS-10630
124590,11/12/2021,11/16/2021,Standard Class,2021,SP-20920
124583,9/1/2021,9/3/2021,Second Class,2021,LB-16795
124562,12/8/2021,12/12/2021,Standard Class,2021,JP-16135
124541,4/6/2020,4/10/2020,Standard Class,2020,TT-21220
124527,11/16/2021,11/17/2021,First Class,2021,IM-15055
124513,9/21/2019,9/25/2019,Standard Class,2019,SL-20155
124506,11/11/2021,11/17/2021,Standard Class,2021,BB-11545
124499,10/9/2020,10/13/2020,Standard Class,2020,FM-14380
124485,11/24/2021,11/26/2021,First Class,2021,NC-18340
124478,8/8/2019,8/12/2019,Standard Class,2019,MA-17560
124464,7/14/2019,7/20/2019,Standard Class,2019,SS-20515
124450,4/27/2020,5/3/2020,Standard Class,2020,GT-14710
124436,3/19/2022,3/22/2022,Second Class,2022,SA-20830
124429,5/27/2019,5/27/2019,Same Day,2019,MH-17785
124394,10/17/2019,10/22/2019,Second Class,2019,TB-21520
124352,10/15/2021,10/21/2021,Standard Class,2021,CD-12790
124268,7/4/2020,7/8/2020,Standard Class,2020,AD-10180
124254,4/12/2021,4/17/2021,Standard Class,2021,TB-21175
124247,12/16/2019,12/21/2019,Standard Class,2019,SH-20635
124233,4/8/2021,4/14/2021,Standard Class,2021,CK-12595
124219,8/7/2020,8/8/2020,First Class,2020,KW-16570
124191,6/12/2022,6/14/2022,Second Class,2022,TS-21610
124163,9/25/2021,9/30/2021,Standard Class,2021,SC-20695
124149,4/23/2021,4/26/2021,First Class,2021,MJ-17740
124114,3/2/2022,3/2/2022,Same Day,2022,RS-19765
124107,10/9/2020,10/12/2020,Second Class,2020,BM-11650
124100,3/31/2021,4/6/2021,Standard Class,2021,EH-13990
124086,2/10/2022,2/14/2022,Standard Class,2022,MP-18175
124079,12/13/2019,12/17/2019,Standard Class,2019,RF-19345
124058,11/20/2020,11/24/2020,Standard Class,2020,LC-16885
124051,12/29/2021,12/30/2021,First Class,2021,KA-16525
124044,7/23/2020,7/26/2020,Second Class,2020,MS-17830
124023,4/7/2019,4/10/2019,First Class,2019,PJ-19015
124016,9/23/2021,9/26/2021,Second Class,2021,JS-15940
123960,6/11/2020,6/16/2020,Standard Class,2020,BD-11605
123946,9/12/2021,9/17/2021,Standard Class,2021,AJ-10795
123939,8/24/2020,8/26/2020,Second Class,2020,MS-17710
123932,9/6/2021,9/12/2021,Standard Class,2021,YC-21895
123925,12/17/2019,12/19/2019,Second Class,2019,RF-19840
123918,10/15/2020,10/15/2020,Same Day,2020,CG-12520
123862,1/7/2022,1/9/2022,Second Class,2022,JF-15190
123855,6/18/2019,6/23/2019,Standard Class,2019,MC-18100
123806,11/24/2021,11/27/2021,Second Class,2021,LA-16780
123750,4/15/2021,4/21/2021,Standard Class,2021,RB-19795
123722,9/25/2021,10/1/2021,Standard Class,2021,NH-18610
123687,5/26/2022,5/29/2022,First Class,2022,KC-16675
123673,10/30/2020,11/1/2020,Second Class,2020,CH-12070
123666,3/26/2021,3/30/2021,Standard Class,2021,SP-20545
123659,2/10/2022,2/13/2022,First Class,2022,MN-17935
123638,6/27/2022,7/4/2022,Standard Class,2022,MA-17995
123617,11/28/2021,12/3/2021,Standard Class,2021,AJ-10780
123610,5/12/2021,5/16/2021,Standard Class,2021,VM-21835
123568,11/8/2020,11/14/2020,Standard Class,2020,SC-20095
123540,4/2/2021,4/6/2021,Second Class,2021,DJ-13420
123533,11/24/2021,11/30/2021,Standard Class,2021,SC-20050
123526,12/24/2021,12/25/2021,First Class,2021,BV-11245
123519,12/14/2019,12/21/2019,Standard Class,2019,SS-20875
123512,6/17/2021,6/19/2021,First Class,2021,MV-18190
123505,11/22/2020,11/26/2020,Standard Class,2020,AR-10540
123498,11/7/2019,11/9/2019,First Class,2019,TC-20980
123477,1/18/2019,1/21/2019,Second Class,2019,DW-13195
123470,8/15/2021,8/21/2021,Standard Class,2021,ME-17725
123456,7/9/2020,7/13/2020,Standard Class,2020,KN-16450
123414,8/21/2021,8/27/2021,Standard Class,2021,SU-20665
123400,2/2/2019,2/9/2019,Standard Class,2019,EB-13930
123358,4/10/2021,4/17/2021,Standard Class,2021,BT-11680
123344,9/24/2019,9/29/2019,Standard Class,2019,JD-16060
123337,9/16/2021,9/22/2021,Standard Class,2021,KD-16495
123330,6/21/2020,6/27/2020,Standard Class,2020,EP-13915
123323,11/7/2019,11/12/2019,Standard Class,2019,LH-16900
123316,10/13/2019,10/17/2019,Standard Class,2019,SP-20545
123295,7/18/2019,7/18/2019,Same Day,2019,AH-10120
123281,4/2/2022,4/7/2022,Standard Class,2022,JF-15190
123274,2/19/2021,2/24/2021,Standard Class,2021,GT-14710
123260,8/26/2019,8/30/2019,Standard Class,2019,FM-14290
123253,8/22/2019,8/25/2019,Second Class,2019,DE-13255
123232,12/14/2020,12/16/2020,Second Class,2020,DJ-13630
123225,7/11/2019,7/14/2019,First Class,2019,MN-17935
123218,12/20/2020,12/25/2020,Standard Class,2020,KD-16345
123183,11/19/2019,11/25/2019,Standard Class,2019,GR-14560
123176,9/27/2021,9/29/2021,Second Class,2021,JG-15160
123155,3/9/2020,3/12/2020,First Class,2020,NS-18640
123141,11/14/2020,11/19/2020,Standard Class,2020,GZ-14470
123134,5/2/2022,5/7/2022,Standard Class,2022,DW-13585
123127,9/8/2019,9/12/2019,Standard Class,2019,SP-20620
123120,9/4/2021,9/8/2021,Standard Class,2021,CV-12295
123113,11/23/2020,11/27/2020,Second Class,2020,AT-10735
123092,12/3/2020,12/7/2020,Standard Class,2020,JG-15115
123085,3/3/2022,3/8/2022,Standard Class,2022,EJ-13720
123064,6/30/2019,7/2/2019,First Class,2019,RA-19915
123050,4/4/2021,4/8/2021,Second Class,2021,BC-11125
123015,12/26/2021,12/30/2021,Standard Class,2021,AJ-10795
122994,2/6/2022,2/9/2022,First Class,2022,MV-17485
122973,7/18/2020,7/20/2020,Second Class,2020,PJ-19015
122959,12/12/2019,12/12/2019,Same Day,2019,CY-12745
122931,9/29/2019,10/3/2019,Standard Class,2019,SM-20950
122910,5/12/2020,5/16/2020,Standard Class,2020,LT-16765
122903,5/27/2021,5/29/2021,Second Class,2021,LA-16780
122882,9/7/2019,9/13/2019,Standard Class,2019,SB-20290
122826,6/23/2020,6/25/2020,Second Class,2020,RD-19480
122784,7/20/2020,7/27/2020,Standard Class,2020,RA-19915
122763,3/20/2022,3/20/2022,Same Day,2022,HG-14845
122756,12/3/2020,12/7/2020,Standard Class,2020,DK-13225
122749,12/3/2019,12/9/2019,Standard Class,2019,NG-18430
122735,4/12/2022,4/15/2022,Second Class,2022,BD-11320
122728,5/18/2021,5/24/2021,Standard Class,2021,EB-13930
122707,4/16/2022,4/18/2022,First Class,2022,EB-13750
122693,2/19/2022,2/21/2022,Second Class,2022,NH-18610
122679,7/22/2019,7/28/2019,Standard Class,2019,AB-10255
122623,9/7/2020,9/11/2020,Standard Class,2020,CC-12145
122609,11/12/2019,11/18/2019,Standard Class,2019,DP-13000
122588,11/25/2019,11/27/2019,Second Class,2019,AR-10540
122581,8/21/2021,8/25/2021,Standard Class,2021,JK-15370
122567,2/16/2019,2/21/2019,Standard Class,2019,MN-17935
122518,3/4/2021,3/8/2021,Second Class,2021,RF-19345
122511,3/11/2021,3/11/2021,Same Day,2021,BT-11485
122448,6/9/2021,6/14/2021,Standard Class,2021,DB-13210
122406,8/2/2020,8/5/2020,Second Class,2020,BE-11455
122392,7/22/2021,7/27/2021,Standard Class,2021,CJ-12010
122371,9/26/2020,10/1/2020,Standard Class,2020,BS-11800
122336,4/13/2019,4/17/2019,Second Class,2019,JD-15895
122322,7/15/2021,7/21/2021,Standard Class,2021,RH-19510
122308,3/24/2022,3/28/2022,Standard Class,2022,MV-17485
122287,6/18/2020,6/23/2020,Standard Class,2020,SN-20560
122266,4/26/2020,4/30/2020,Standard Class,2020,SA-20830
122259,10/31/2020,11/4/2020,Standard Class,2020,HP-14815
122245,9/25/2021,9/30/2021,Standard Class,2021,AB-10105
122217,11/24/2019,11/29/2019,Standard Class,2019,HP-14815
122210,11/30/2020,12/4/2020,Standard Class,2020,WB-21850
122182,3/10/2021,3/14/2021,Standard Class,2021,BD-11770
122175,5/12/2022,5/14/2022,Second Class,2022,CA-12775
122168,8/21/2020,8/26/2020,Standard Class,2020,HG-14965
122154,4/9/2022,4/11/2022,First Class,2022,SA-20830
122140,4/2/2020,4/7/2020,Standard Class,2020,MO-17950
122133,5/16/2021,5/23/2021,Standard Class,2021,JR-15670
122105,6/24/2022,6/28/2022,Standard Class,2022,CJ-12010
122077,5/19/2022,5/25/2022,Standard Class,2022,JF-15295
122070,4/22/2019,4/24/2019,Second Class,2019,AH-10030
122063,12/3/2021,12/7/2021,Standard Class,2021,MM-17920
122056,6/13/2022,6/17/2022,Standard Class,2022,PG-18895
122021,10/15/2019,10/17/2019,First Class,2019,AC-10660
122017,12/29/2021,1/2/2022,Standard Class,2021,CD-11920
122007,3/18/2022,3/20/2022,Second Class,2022,JK-15325
121993,6/10/2021,6/12/2021,First Class,2021,JB-16000
121965,6/19/2020,6/23/2020,Standard Class,2020,LH-17155
121958,11/13/2021,11/17/2021,Standard Class,2021,CS-12505
121804,3/3/2022,3/8/2022,Standard Class,2022,LP-17095
121797,1/30/2020,2/6/2020,Standard Class,2020,CC-12145
121790,1/30/2022,2/6/2022,Standard Class,2022,LP-17095
121783,11/10/2020,11/14/2020,Standard Class,2020,PO-19180
121776,2/16/2020,2/21/2020,Standard Class,2020,RD-19585
121769,4/8/2019,4/12/2019,Standard Class,2019,JS-15880
121762,2/14/2019,2/18/2019,Standard Class,2019,ML-17395
121755,1/16/2021,1/20/2021,Second Class,2021,EH-13945
121748,10/24/2021,10/28/2021,Second Class,2021,VW-21775
121734,4/11/2019,4/16/2019,Standard Class,2019,SE-20110
121727,8/19/2019,8/24/2019,Standard Class,2019,JK-15625
121720,6/11/2020,6/12/2020,First Class,2020,JE-15610
121706,2/26/2022,3/2/2022,Standard Class,2022,BM-11140
121699,8/10/2020,8/14/2020,Standard Class,2020,BD-11320
121671,7/17/2021,7/22/2021,Standard Class,2021,AA-10480
121664,5/6/2019,5/10/2019,Standard Class,2019,HP-14815
121650,12/10/2020,12/16/2020,Standard Class,2020,KD-16495
121643,5/18/2022,5/20/2022,First Class,2022,AB-10105
121629,11/28/2019,12/2/2019,Standard Class,2019,BT-11680
121608,9/3/2020,9/5/2020,First Class,2020,JB-15400
121601,10/4/2021,10/4/2021,Same Day,2021,MO-17500
121580,5/29/2022,6/4/2022,Standard Class,2022,ML-17410
121573,11/3/2019,11/7/2019,Standard Class,2019,SG-20605
121566,6/30/2019,7/6/2019,Standard Class,2019,CS-11860
121559,6/1/2022,6/3/2022,Second Class,2022,HW-14935
121552,3/22/2020,3/27/2020,Standard Class,2020,FW-14395
121447,2/21/2021,2/22/2021,First Class,2021,EA-14035
121419,4/2/2022,4/4/2022,First Class,2022,TC-21475
121405,3/30/2020,4/4/2020,Standard Class,2020,FC-14335
121391,10/4/2020,10/7/2020,First Class,2020,AA-10315
121377,5/28/2021,6/2/2021,Standard Class,2021,TN-21040
121370,11/14/2021,11/19/2021,Second Class,2021,EB-14110
121356,11/20/2021,11/24/2021,Standard Class,2021,SJ-20500
121286,11/4/2019,11/8/2019,Second Class,2019,ON-18715
121272,3/29/2020,4/4/2020,Standard Class,2020,DO-13435
121258,2/26/2022,3/3/2022,Standard Class,2022,DB-13060
121251,3/26/2022,3/27/2022,First Class,2022,GM-14440
121223,9/11/2021,9/13/2021,Second Class,2021,GD-14590
121188,8/28/2020,9/4/2020,Standard Class,2020,CB-12025
121167,11/28/2019,11/30/2019,Second Class,2019,MO-17500
121132,7/17/2020,7/24/2020,Standard Class,2020,VB-21745
121125,5/30/2022,6/3/2022,Standard Class,2022,MG-17890
